"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.023010262E1,6.865772845E-1,-1.067628196E0,1.092670358E0,1.674857261E0
3.024006063E1,6.190929607E-1,-1.055821498E0,1.214038090E0,1.723926800E0
3.025001962E1,4.529091715E-1,-1.042998846E0,1.254273950E0,1.692978574E0
3.025997775E1,2.877615455E-1,-9.944350889E-1,1.254455799E0,1.626458485E0
3.026993675E1,2.770400361E-1,-9.355501190E-1,1.256399998E0,1.590769047E0
3.027989475E1,3.338993295E-1,-9.321935248E-1,1.368772958E0,1.689382414E0
3.028985375E1,3.524927809E-1,-9.567530000E-1,1.645282524E0,1.935608960E0
3.029981275E1,3.734900593E-1,-9.999077904E-1,2.018305646E0,2.283170623E0
3.030977075E1,3.262854508E-1,-1.047196270E0,2.417896762E0,2.655053103E0
3.031972975E1,1.923673650E-1,-1.180240599E0,2.790747392E0,3.036156136E0
3.032968775E1,-1.472034713E-2,-1.381993220E0,3.038800313E0,3.338327320E0
3.033964675E1,-3.092188170E-1,-1.526122408E0,3.090148807E0,3.460301364E0
3.034960575E1,-5.880650762E-1,-1.594237793E0,2.884390551E0,3.347704217E0
3.035956375E1,-8.134320433E-1,-1.685048268E0,2.282571142E0,2.951472577E0
3.036952275E1,-9.469607411E-1,-1.686291678E0,1.368142628E0,2.368993145E0
3.037948075E1,-9.627797252E-1,-1.539724201E0,4.571101767E-1,1.872603837E0
3.038943975E1,-8.265701522E-1,-1.282913613E0,-2.465934563E-1,1.545928164E0
3.039939775E1,-6.048737016E-1,-9.719206774E-1,-5.860097069E-1,1.286044080E0
3.040935675E1,-3.142507846E-1,-7.279570064E-1,-5.532752395E-1,9.668445839E-1
3.041931575E1,-2.344411880E-2,-6.352052557E-1,-3.893947417E-1,7.454284731E-1
3.042927375E1,1.893266302E-1,-6.025833473E-1,-2.617143559E-1,6.836999835E-1
3.043923275E1,2.837562393E-1,-5.583102769E-1,-1.976867598E-1,6.567404538E-1
3.044919075E1,3.635892248E-1,-5.885757574E-1,-1.939410335E-1,7.184926382E-1
3.045914975E1,5.048348585E-1,-6.337414053E-1,-2.105067801E-1,8.371376874E-1
3.046910775E1,5.995026686E-1,-6.432334828E-1,-1.916068250E-1,8.999255183E-1
3.047906675E1,6.326564544E-1,-6.516286227E-1,-2.297148836E-1,9.368260132E-1
3.048902575E1,6.656864986E-1,-6.573419371E-1,-2.763487673E-1,9.755027308E-1
3.049898375E1,7.742270471E-1,-6.357072392E-1,-1.859063745E-1,1.018878008E0
3.050894275E1,8.447027334E-1,-6.359879056E-1,-9.670534551E-2,1.061769866E0
3.051890075E1,8.490885837E-1,-6.842619333E-1,-2.070534146E-1,1.109971591E0
3.052885975E1,7.889465354E-1,-7.104425490E-1,-4.173303992E-1,1.140758482E0
3.053881775E1,7.427870071E-1,-6.711211932E-1,-6.380633748E-1,1.187123020E0
3.054877675E1,6.255668516E-1,-6.132217714E-1,-8.295246041E-1,1.206435202E0
3.055873575E1,4.289695743E-1,-5.714027774E-1,-9.838273627E-1,1.215908018E0
3.056869375E1,2.251042078E-1,-4.888830695E-1,-9.822696644E-1,1.120059040E0
3.057865275E1,3.346624643E-2,-2.917959416E-1,-9.368104863E-1,9.817732673E-1
3.058861075E1,-1.345103721E-1,-4.653886646E-2,-9.335033011E-1,9.442919673E-1
3.059856975E1,-2.030140118E-1,1.689088109E-1,-9.596374315E-1,9.953134558E-1
3.060852775E1,-1.497691199E-1,3.594157746E-1,-1.022362853E0,1.094000133E0
3.061848675E1,4.120825231E-3,5.858114862E-1,-1.131877109E0,1.274495142E0
3.062844575E1,1.368634379E-1,7.612025204E-1,-1.352522376E0,1.558036474E0
3.063840375E1,2.494555221E-1,9.939284277E-1,-1.496235242E0,1.813516385E0
3.064836275E1,3.539296246E-1,1.304914639E0,-1.407346455E0,1.951587159E0
3.065832075E1,3.969152842E-1,1.519772040E0,-1.159805165E0,1.952535996E0
3.066827975E1,3.314100967E-1,1.590642925E0,-9.237939996E-1,1.869056692E0
3.067823875E1,2.576387005E-1,1.481048562E0,-7.687322724E-1,1.688440656E0
3.068819675E1,1.741623880E-1,1.382387322E0,-6.853153092E-1,1.552734465E0
3.069815575E1,6.815032169E-2,1.306475261E0,-7.755086106E-1,1.520833876E0
3.070811375E1,-1.062700747E-1,1.274389249E0,-9.806599259E-1,1.611538140E0
3.071807275E1,-2.371871866E-1,1.245465120E0,-1.171237056E0,1.726046746E0
3.072803075E1,-2.758951695E-1,1.161369295E0,-1.353391272E0,1.804595445E0
3.073798975E1,-3.047903551E-1,1.047274915E0,-1.557336892E0,1.901310102E0
3.074794875E1,-3.091186103E-1,9.654156500E-1,-1.756776647E0,2.028261788E0
3.075790675E1,-2.105972658E-1,9.972549087E-1,-1.780353790E0,2.051469761E0
3.076786575E1,-7.228225663E-2,1.031147125E0,-1.681760963E0,1.974033702E0
3.077782375E1,-6.378186688E-2,1.029374249E0,-1.447801586E0,1.777585132E0
3.078778275E1,-1.267462930E-1,9.837387773E-1,-1.056010655E0,1.448780559E0
3.079774075E1,-3.785681833E-1,8.061129373E-1,-7.846688586E-1,1.186944462E0
3.080769975E1,-7.531932968E-1,5.414638638E-1,-8.472393286E-1,1.256303203E0
3.081765875E1,-1.061179301E0,2.116598511E-1,-1.293896438E0,1.686733350E0
3.082761675E1,-1.244837568E0,4.868070155E-2,-1.846624963E0,2.227557886E0
3.083757575E1,-1.249753322E0,2.664371520E-2,-2.375463519E0,2.684291374E0
3.084753375E1,-1.126820583E0,1.221372253E-1,-2.711545687E0,2.938898116E0
3.085749275E1,-9.675152390E-1,3.442711937E-1,-2.646670244E0,2.838920882E0
3.086745075E1,-7.496921302E-1,4.837161773E-1,-2.359655571E0,2.522695789E0
3.087740975E1,-6.484518304E-1,5.043369681E-1,-2.069012116E0,2.226130429E0
3.088736875E1,-6.128050111E-1,5.178776577E-1,-1.554902696E0,1.749699873E0
3.089732675E1,-6.505110736E-1,4.771020994E-1,-7.708723533E-1,1.115811478E0
3.090728575E1,-8.416961682E-1,4.226569203E-1,5.938549161E-2,9.437255684E-1
3.091724375E1,-1.157176403E0,4.020548406E-1,1.014399530E0,1.590506752E0
3.092720275E1,-1.386999021E0,3.616868332E-1,1.977269302E0,2.442166568E0
3.093716075E1,-1.433119227E0,3.092861331E-1,2.662798035E0,3.039733871E0
3.094711975E1,-1.319769490E0,2.141305920E-1,2.872247053E0,3.168192948E0
3.095707875E1,-1.038453294E0,1.757874754E-1,2.537815554E0,2.747688896E0
3.096703675E1,-6.730780370E-1,1.724031070E-1,1.794080129E0,1.923923175E0
3.097699575E1,-4.736026870E-1,2.586311191E-1,1.112220524E0,1.236213596E0
3.098695375E1,-5.640873259E-1,4.143091428E-1,9.077469009E-1,1.146233403E0
3.099691275E1,-8.010290757E-1,5.642469549E-1,1.126755533E0,1.493184596E0
3.100687175E1,-9.799654960E-1,5.159796515E-1,1.562568396E0,1.915251254E0
3.101682975E1,-1.178755260E0,3.571511480E-1,1.947961303E0,2.304685259E0
3.102678875E1,-1.409884439E0,1.005235773E-1,2.215236946E0,2.627765942E0
3.103674675E1,-1.470936825E0,-1.621587852E-1,2.344128875E0,2.772163559E0
3.104670575E1,-1.241897734E0,-2.183201221E-1,2.472470580E0,2.775443105E0
3.105666375E1,-8.016339701E-1,-1.757936150E-1,2.546533168E0,2.675509595E0
3.106662275E1,-3.072203849E-1,-6.890358925E-2,2.426446561E0,2.446788708E0
3.107658075E1,7.422906881E-2,4.894704223E-2,2.078241946E0,2.080143108E0
3.108653975E1,2.538727829E-1,1.967821956E-2,1.392720230E0,1.415806576E0
3.109649875E1,2.742125053E-1,-1.103699961E-1,8.033676696E-1,8.560219896E-1
3.110645675E1,1.544416117E-1,-2.876107970E-1,6.091050392E-1,6.910724497E-1
3.111641575E1,-1.735660451E-1,-4.819260523E-1,5.922024930E-1,7.829953285E-1
3.112637375E1,-5.276637771E-1,-7.193452272E-1,6.196563399E-1,1.086213882E0
3.113633275E1,-7.780297107E-1,-8.853330615E-1,5.692738062E-1,1.308899357E0
3.114629175E1,-8.865237739E-1,-9.498974320E-1,2.765943503E-1,1.328432899E0
3.115624975E1,-7.907921360E-1,-9.591863188E-1,-2.399428332E-1,1.266081814E0
3.116620875E1,-5.744246916E-1,-8.255546370E-1,-4.690133536E-1,1.109719654E0
3.117616675E1,-1.616042133E-1,-5.810816735E-1,-3.699352080E-1,7.075478013E-1
3.118612575E1,1.802727832E-1,-3.852765477E-1,-2.537323219E-1,4.952942415E-1
3.119608375E1,3.607227735E-1,-2.740777087E-1,-1.782909608E-1,4.868543688E-1
3.120604275E1,3.932477644E-1,-2.161823800E-1,-1.837201005E-1,4.849038059E-1
3.121600175E1,2.352519227E-1,-2.438133976E-1,-2.372747487E-1,4.136275454E-1
3.122595975E1,-4.233977990E-3,-3.368531236E-1,-3.300262070E-1,4.715986119E-1
3.123591875E1,-2.522758901E-1,-4.603363779E-1,-3.613093954E-1,6.372575498E-1
3.124587675E1,-4.025152723E-1,-5.377549750E-1,-3.561895734E-1,7.603091278E-1
3.125583575E1,-4.750860525E-1,-5.726070115E-1,-4.240032417E-1,8.563669166E-1
3.126579379E1,-5.178498834E-1,-6.194233283E-1,-5.307196051E-1,9.661868663E-1
3.127575279E1,-5.165483298E-1,-5.956087884E-1,-5.847812068E-1,9.816012764E-1
3.128571179E1,-5.038750380E-1,-5.069997901E-1,-6.909607959E-1,9.941658124E-1
3.129566979E1,-4.263481213E-1,-4.319270959E-1,-8.022514361E-1,1.005952834E0
3.130562879E1,-2.665848673E-1,-3.373363960E-1,-8.528468084E-1,9.550973847E-1
3.131558679E1,-1.043410965E-1,-2.392487687E-1,-9.063143331E-1,9.431504165E-1
3.132554579E1,2.053987987E-2,-2.085839233E-1,-9.781403607E-1,1.000343793E0
3.133550379E1,1.354349266E-1,-2.259557086E-1,-1.126683612E0,1.157071546E0
3.134546279E1,2.486214534E-1,-2.587963030E-1,-1.196382422E0,1.249047259E0
3.135542179E1,3.358748844E-1,-2.364301184E-1,-1.141202248E0,1.212870030E0
3.136537979E1,3.551267689E-1,-2.436865130E-1,-1.098519913E0,1.179933955E0
3.137533879E1,3.397666084E-1,-2.379156035E-1,-9.505198681E-1,1.037079169E0
3.138529679E1,3.938268946E-1,-1.524921682E-1,-6.911894220E-1,8.099977169E-1
3.139525579E1,4.204471113E-1,-1.538297188E-1,-5.395506549E-1,7.011093103E-1
3.140521379E1,4.114756918E-1,-1.791484550E-1,-4.762089372E-1,6.543556874E-1
3.141517279E1,3.114139714E-1,-1.108029824E-1,-3.931778902E-1,5.136582675E-1
3.142513179E1,2.320908631E-1,-5.661829680E-2,-3.494179130E-1,4.232784877E-1
3.143508979E1,2.195837785E-1,-1.132661220E-1,-3.968598819E-1,4.674869153E-1
3.144504879E1,2.182859159E-1,-1.579876739E-1,-4.337166363E-1,5.106064696E-1
3.145500679E1,3.325727790E-1,-1.333793744E-1,-4.322986865E-1,5.614952050E-1
3.146496579E1,5.884700690E-1,-5.136691242E-2,-3.052977473E-1,6.649378139E-1
3.147492379E1,7.502028845E-1,1.297061536E-1,-3.733213305E-2,7.622478222E-1
3.148488279E1,7.707729506E-1,2.303779578E-1,2.336331028E-1,8.377048237E-1
3.149484179E1,7.673407082E-1,1.143171591E-1,2.091063720E-1,8.034958930E-1
3.150479979E1,6.552564546E-1,-1.277707252E-1,3.447173363E-1,7.513430784E-1
3.151475879E1,5.383430221E-1,-4.342820621E-1,5.447049755E-1,8.804076495E-1
3.152471679E1,3.403073297E-1,-7.580204657E-1,6.491105193E-1,1.054394884E0
3.153467579E1,1.913743616E-1,-9.304797059E-1,6.075900257E-1,1.127644567E0
3.154463379E1,1.074675296E-1,-8.967482883E-1,3.970762289E-1,9.865983448E-1
3.155459279E1,1.420697073E-1,-7.539373550E-1,1.628695142E-1,7.843033952E-1
3.156455179E1,3.674838724E-1,-5.184433758E-1,2.705272794E-2,6.360501399E-1
3.157450979E1,8.244093136E-1,-2.172790253E-1,5.305178761E-2,8.542103859E-1
3.158446879E1,1.288116611E0,1.567822704E-1,3.482110476E-1,1.343531175E0
3.159442679E1,1.640926640E0,4.476596144E-1,8.152193910E-1,1.886165959E0
3.160438579E1,1.826874676E0,5.694579935E-1,1.336698056E0,2.334205471E0
3.161434379E1,1.829208446E0,5.589216033E-1,1.799029212E0,2.625814731E0
3.162430279E1,1.594196570E0,4.186504081E-1,1.971550725E0,2.569774918E0
3.163426179E1,1.237737732E0,1.818422672E-1,1.754265853E0,2.154648460E0
3.164421979E1,8.073820755E-1,-1.223956722E-1,1.040088102E0,1.322357658E0
3.165417879E1,4.364296347E-1,-3.349352369E-1,1.159368378E-1,5.622221886E-1
3.166413679E1,1.888642981E-1,-3.681696412E-1,-6.540075624E-1,7.739150467E-1
3.167409579E1,1.157704845E-1,-3.291169649E-1,-1.216659397E0,1.265693829E0
3.168405379E1,1.392805672E-1,-2.272029197E-1,-1.611086837E0,1.632979191E0
3.169401279E1,2.360826110E-1,-1.114809671E-1,-1.778675639E0,1.797734695E0
3.170397179E1,4.115558352E-1,-2.209545851E-2,-1.690439985E0,1.739957976E0
3.171392979E1,6.503223547E-1,4.318344176E-2,-1.210860128E0,1.375124076E0
3.172388879E1,8.868694174E-1,-1.259782612E-2,-5.517093551E-1,1.044547405E0
3.173384679E1,9.728964315E-1,-1.269342810E-1,-6.165304184E-3,9.811614491E-1
3.174380579E1,8.424993563E-1,-1.947347930E-1,4.234518492E-1,9.628282680E-1
3.175376379E1,5.434864523E-1,-2.972113404E-1,8.248029774E-1,1.031509601E0
3.176372279E1,1.939746550E-1,-4.757663029E-1,1.044970527E0,1.164449718E0
3.177368179E1,-1.448091827E-1,-6.180515715E-1,1.052861345E0,1.229420374E0
3.178363979E1,-3.550029175E-1,-6.474616045E-1,8.534326994E-1,1.128530449E0
3.179359879E1,-3.673197484E-1,-6.071374512E-1,4.436867237E-1,8.368975989E-1
3.180355679E1,-3.038703140E-1,-5.116293231E-1,-9.446469247E-2,6.025158173E-1
3.181351579E1,-2.505317753E-1,-3.667958379E-1,-6.038320202E-1,7.496122102E-1
3.182347379E1,-2.304513952E-1,-1.876035288E-1,-1.010515809E0,1.053302013E0
3.183343279E1,-1.711983247E-1,-1.903327167E-2,-1.245635859E0,1.257489493E0
3.184339179E1,-3.213683627E-2,1.298345000E-1,-1.300169916E0,1.307031592E0
3.185334979E1,1.022705518E-1,3.048165214E-1,-1.242407611E0,1.283335127E0
3.186330879E1,2.000357874E-1,4.912202016E-1,-1.062957732E0,1.187935496E0
3.187326679E1,2.549774316E-1,6.425692391E-1,-8.877885997E-1,1.125201011E0
3.188322579E1,2.460183643E-1,6.721777850E-1,-8.052463800E-1,1.077390246E0
3.189318379E1,1.747228071E-1,6.875156164E-1,-8.124121428E-1,1.078526435E0
3.190314279E1,1.954871972E-2,7.443356422E-1,-8.376949185E-1,1.120781191E0
3.191310179E1,-5.009140172E-2,8.065719438E-1,-8.577315724E-1,1.178461242E0
3.192305979E1,-4.141651369E-2,9.085745743E-1,-8.946181476E-1,1.275760446E0
3.193301879E1,2.325539078E-2,1.049319102E0,-9.456351042E-1,1.412741003E0
3.194297679E1,1.823448171E-1,1.190541639E0,-1.032483798E0,1.586399010E0
3.195293579E1,3.142268110E-1,1.296144400E0,-1.162912960E0,1.769490138E0
3.196289379E1,3.145625508E-1,1.413291611E0,-1.267675769E0,1.924407605E0
3.197285279E1,3.329857021E-1,1.558322732E0,-1.174738954E0,1.979712309E0
3.198281179E1,4.221005577E-1,1.622540071E0,-9.768919802E-1,1.940392513E0
3.199276979E1,4.707358337E-1,1.658665338E0,-6.778998703E-1,1.852649768E0
3.200272879E1,3.295358814E-1,1.611144140E0,-4.438071764E-1,1.703333246E0
3.201268679E1,4.003417709E-2,1.378843617E0,-4.207475120E-1,1.442165360E0
3.202264579E1,-2.943079420E-1,1.104183234E0,-4.488077152E-1,1.227707678E0
3.203260379E1,-5.256122449E-1,8.731693912E-1,-4.587982678E-1,1.117671181E0
3.204256279E1,-6.382933896E-1,6.926626280E-1,-5.168482554E-1,1.074398477E0
3.205252179E1,-7.229963017E-1,5.774356422E-1,-5.448195809E-1,1.073770902E0
3.206247979E1,-7.624282430E-1,5.014958060E-1,-6.216847390E-1,1.104213197E0
3.207243879E1,-7.857216498E-1,3.712704197E-1,-7.028107631E-1,1.117650752E0
3.208239679E1,-9.381116380E-1,2.737336001E-1,-6.058534026E-1,1.149800798E0
3.209235579E1,-1.192512223E0,2.065929464E-1,-3.174593711E-1,1.251218007E0
3.210231379E1,-1.390685106E0,1.019310021E-1,-1.003604400E-1,1.398022608E0
3.211227279E1,-1.459259497E0,-6.933832973E-2,-6.944854975E-2,1.462555703E0
3.212223179E1,-1.458810139E0,-1.988073787E-1,-6.203194141E-2,1.473600813E0
3.213218979E1,-1.426559236E0,-2.309796363E-1,-4.682333350E-2,1.445896010E0
3.214214879E1,-1.400119589E0,-2.038985494E-1,-1.827313364E-2,1.415006498E0
3.215210679E1,-1.386861612E0,-1.368973517E-1,-3.673337817E-2,1.394085850E0
3.216206579E1,-1.445181741E0,1.641108781E-2,-6.544730008E-2,1.446756005E0
3.217202379E1,-1.458378029E0,1.435906595E-1,-1.201977038E-1,1.470351061E0
3.218198279E1,-1.207686552E0,1.940158778E-1,-2.752009588E-1,1.253748195E0
3.219194179E1,-7.779270190E-1,1.884063515E-1,-5.028383267E-1,9.452585800E-1
3.220189979E1,-3.447816557E-1,2.934328696E-1,-3.656679100E-1,5.819710125E-1
3.221185879E1,-2.860188377E-3,4.959199011E-1,3.405026633E-1,6.015702725E-1
3.222181679E1,1.811940668E-1,5.790009418E-1,1.429738367E0,1.553133986E0
3.223177579E1,2.306304296E-1,4.441942620E-1,2.454207972E0,2.504722680E0
3.224173379E1,4.547306523E-3,1.353373146E-1,3.233972186E0,3.236805982E0
3.225169279E1,-4.419194759E-1,-2.618353933E-1,3.574874799E0,3.611589736E0
3.226165113E1,-9.787736873E-1,-7.237592903E-1,3.404165338E0,3.615268605E0
3.227160912E1,-1.391275967E0,-1.159641443E0,2.803466840E0,3.337640397E0
3.228156812E1,-1.548121680E0,-1.391695797E0,2.054939037E0,2.925110660E0
3.229152613E1,-1.579790200E0,-1.388425157E0,1.379057041E0,2.515006922E0
3.230148512E1,-1.528487461E0,-1.181148964E0,8.029659659E-1,2.091922832E0
3.231144312E1,-1.437385941E0,-9.059404036E-1,4.228694665E-1,1.750892613E0
3.232140213E1,-1.296427259E0,-6.677102199E-1,1.903128362E-1,1.470639164E0
3.233136112E1,-1.114400512E0,-6.300635067E-1,-4.694437087E-2,1.281043441E0
3.234131913E1,-1.048526877E0,-6.927439043E-1,-3.521818918E-1,1.305118697E0
3.235127812E1,-1.173637923E0,-7.531169906E-1,-6.655926508E-1,1.545194083E0
3.236123612E1,-1.348295570E0,-7.203079712E-1,-8.792218441E-1,1.763455576E0
3.237119513E1,-1.462909622E0,-6.430720997E-1,-9.207967168E-1,1.844319083E0
3.238115312E1,-1.311762459E0,-5.194593295E-1,-7.859189934E-1,1.615000746E0
3.239111212E1,-9.495389246E-1,-3.421603489E-1,-4.646776432E-1,1.111135989E0
3.240107013E1,-5.571954321E-1,-1.853406563E-1,-1.595787013E-1,6.085090553E-1
3.241102912E1,-2.896685784E-1,-6.470528841E-2,4.588368595E-2,3.003331022E-1
3.242098812E1,-1.546793924E-1,9.558531135E-2,1.924745518E-1,2.647805115E-1
3.243094613E1,-5.781335805E-2,2.413906038E-1,3.599645358E-1,4.372485277E-1
3.244090512E1,-1.038972015E-1,2.610115206E-1,4.913298368E-1,5.659740727E-1
3.245086312E1,-1.942536037E-1,1.292044625E-1,5.207120955E-1,5.705868401E-1
3.246082213E1,-3.053478140E-1,-5.945156515E-2,3.950577700E-1,5.028343841E-1
3.247078012E1,-4.327186628E-1,-2.552268702E-1,2.027545416E-1,5.417523424E-1
3.248073912E1,-5.520906667E-1,-4.044931296E-1,-3.483069420E-2,6.852969964E-1
3.249069813E1,-5.524713570E-1,-4.609146675E-1,-2.393855935E-1,7.582693409E-1
3.250065612E1,-4.846688715E-1,-4.308503312E-1,-4.010014647E-1,7.624553086E-1
3.251061513E1,-4.035004551E-1,-4.014794746E-1,-5.476554805E-1,7.898891765E-1
3.252057313E1,-2.996706793E-1,-3.759806442E-1,-6.513032252E-1,8.095429896E-1
3.253053212E1,-2.115478769E-1,-3.482242039E-1,-6.385931325E-1,7.575049764E-1
3.254049013E1,-1.445387490E-1,-3.039590272E-1,-6.379785901E-1,7.213176981E-1
3.255044912E1,-8.582861077E-2,-2.709368768E-1,-7.133117777E-1,7.678457097E-1
3.256040812E1,1.850099232E-2,-2.284311274E-1,-7.289261824E-1,7.641049967E-1
3.257036613E1,1.731729660E-1,-1.902721980E-1,-5.985367817E-1,6.514895736E-1
3.258032512E1,3.219381921E-1,-1.750527728E-1,-4.053260654E-1,5.464218994E-1
3.259028312E1,4.574340028E-1,-2.250631312E-1,-2.759827316E-1,5.797117802E-1
3.260024213E1,4.852968259E-1,-2.682351708E-1,-2.393107492E-1,6.039310812E-1
3.261020012E1,4.289632154E-1,-3.232378820E-1,-1.964980209E-1,5.719297516E-1
3.262015912E1,4.331957956E-1,-3.729669893E-1,-9.921029270E-2,5.801772613E-1
3.263011813E1,5.215216425E-1,-4.001050866E-1,5.119120359E-2,6.593098234E-1
3.264007612E1,6.473676836E-1,-3.812276432E-1,1.725565964E-1,7.708405883E-1
3.265003512E1,8.845665646E-1,-2.885963452E-1,2.627995992E-1,9.668554634E-1
3.265999313E1,1.138643945E0,-2.568781239E-1,2.637831008E-1,1.196694585E0
3.266995212E1,1.244057549E0,-2.660380796E-1,2.246500254E-1,1.291868058E0
3.267991012E1,1.108398199E0,-2.485388249E-1,2.548356915E-1,1.164156066E0
3.268986913E1,8.440609284E-1,-2.701577353E-1,2.668593210E-1,9.255473786E-1
3.269982712E1,5.906229407E-1,-3.188147557E-1,3.670069224E-1,7.649656121E-1
3.270978613E1,3.835887123E-1,-3.701585716E-1,5.954687476E-1,7.992125485E-1
3.271974512E1,2.919922253E-1,-3.346051615E-1,4.538737428E-1,6.349972033E-1
3.272970312E1,3.411815981E-1,-4.409490573E-1,7.214294672E-3,5.575777973E-1
3.273966213E1,5.146418086E-1,-5.276313981E-1,-9.910153449E-2,7.436882395E-1
3.274962012E1,8.264039451E-1,-5.398900858E-1,6.256520748E-4,9.871297668E-1
3.275957912E1,9.879705535E-1,-4.437288237E-1,1.181962019E-1,1.089473004E0
3.276953713E1,1.029899183E0,-3.060359582E-1,9.921555519E-2,1.078978249E0
3.277949612E1,1.109657032E0,-2.551087564E-1,-1.795972288E-2,1.138745695E0
3.278945512E1,1.255765868E0,-2.465346918E-1,-1.122811586E-1,1.284653388E0
3.279941313E1,1.320067406E0,-1.431755072E-1,8.157976806E-2,1.330312911E0
3.280937212E1,1.263238609E0,9.130953491E-2,7.237145591E-1,1.458722721E0
3.281933012E1,1.273022024E0,2.851295310E-1,1.594413502E0,2.060106390E0
3.282928913E1,1.271180590E0,2.521146896E-1,2.314320939E0,2.652459861E0
3.283924712E1,1.126104591E0,1.444741738E-1,2.882564465E0,3.098090095E0
3.284920612E1,8.563715100E-1,-8.536934853E-3,3.290487279E0,3.400110524E0
3.285916513E1,4.697696909E-1,-2.337219805E-1,3.284577498E0,3.326222913E0
3.286912312E1,1.109491628E-1,-5.210784236E-1,2.720041106E0,2.771724384E0
3.287908213E1,-1.532107911E-1,-7.457597315E-1,1.606041859E0,1.777358033E0
3.288904012E1,-2.363893341E-1,-8.495027858E-1,3.983602774E-1,9.675876244E-1
3.289899912E1,-1.270762222E-1,-8.009919459E-1,-6.216876626E-1,1.021876711E0
3.290895713E1,-3.464921124E-2,-6.982905731E-1,-1.466691016E0,1.624805474E0
3.291891612E1,-2.453498997E-2,-5.750011539E-1,-2.020521156E0,2.100888868E0
3.292887512E1,-2.881303221E-2,-4.015762460E-1,-2.175989265E0,2.212921814E0
3.293883313E1,7.718763202E-2,-3.017145735E-1,-1.941044632E0,1.965869751E0
3.294879212E1,2.832099632E-1,-2.893532673E-1,-1.442143235E0,1.497901969E0
3.295875012E1,4.549616173E-1,-2.905876145E-1,-8.375808978E-1,9.964803035E-1
3.296870913E1,5.072942705E-1,-2.621713158E-1,-4.017265195E-1,6.981872758E-1
3.297866712E1,5.193542989E-1,-1.969219440E-1,-8.519568622E-2,5.619301067E-1
3.298862612E1,4.945737259E-1,-1.103387135E-1,1.471258861E-1,5.276588182E-1
3.299858413E1,4.412871726E-1,-1.051115951E-1,2.185513794E-1,5.035350252E-1
3.300854312E1,4.173929644E-1,-2.165837914E-1,-7.870936990E-3,4.703056209E-1
3.301850212E1,2.844740582E-1,-3.507981482E-1,-5.052719378E-1,6.777053650E-1
3.302846013E1,-5.645998344E-3,-3.820640874E-1,-1.074383191E0,1.140308768E0
3.303841912E1,-2.508946681E-1,-3.146494916E-1,-1.431621755E0,1.487109037E0
3.304837713E1,-2.738476208E-1,-2.006872585E-1,-1.416168149E0,1.456296715E0
3.305833612E1,-2.048423265E-1,-1.526026806E-1,-1.267710852E0,1.293189376E0
3.306829412E1,-1.286719638E-1,-1.597535330E-1,-1.118909739E0,1.137557326E0
3.307825313E1,-6.730536249E-2,-9.769849509E-2,-1.021350700E0,1.028218002E0
3.308821212E1,-4.172441527E-2,1.039225638E-2,-9.795407689E-1,9.804840864E-1
3.309817012E1,-1.001837445E-1,1.283422905E-1,-9.398744273E-1,9.538723527E-1
3.310812913E1,-2.239220836E-1,2.005960420E-1,-8.694119704E-1,9.199223042E-1
3.311808712E1,-3.157238444E-1,2.275622311E-1,-7.644293064E-1,8.577985075E-1
3.312804612E1,-3.427751471E-1,2.365175343E-1,-6.935481888E-1,8.089774012E-1
3.313800413E1,-4.105356788E-1,2.898865333E-1,-6.798095709E-1,8.454080662E-1
3.314796312E1,-4.290415316E-1,3.851175034E-1,-6.721391934E-1,8.855299106E-1
3.315792212E1,-3.847580458E-1,4.864500430E-1,-6.106469500E-1,8.703804316E-1
3.316788013E1,-3.128231138E-1,5.560561752E-1,-5.389834750E-1,8.352005489E-1
3.317783912E1,-2.586994585E-1,6.228015572E-1,-4.412624681E-1,8.059278846E-1
3.318779712E1,-1.849402317E-1,7.527234730E-1,-4.406005633E-1,8.915853142E-1
3.319775613E1,-5.639482353E-2,9.449299300E-1,-3.802005798E-1,1.020110499E0
3.320771412E1,2.898333237E-2,1.105783617E0,-2.753056240E-1,1.139908166E0
3.321767313E1,-9.424761459E-3,1.125930490E0,-3.630945504E-1,1.183066333E0
3.322763113E1,-1.226632554E-1,1.167189029E0,-6.310952479E-1,1.332538073E0
3.323759012E1,-2.457239753E-1,1.220569138E0,-8.625409073E-1,1.514643888E0
3.324754913E1,-3.035216920E-1,1.294725573E0,-8.927370983E-1,1.601692622E0
3.325750712E1,-3.556582077E-1,1.319345275E0,-7.244910693E-1,1.546626013E0
3.326746638E1,-4.539505241E-1,1.263686213E0,-5.810898596E-1,1.463092393E0
3.327742438E1,-6.071101154E-1,1.204641907E0,-4.576890510E-1,1.424508366E0
3.328738337E1,-6.920858733E-1,1.180506940E0,-3.001405030E-1,1.400951038E0
3.329734138E1,-8.550075008E-1,1.167859997E0,-1.561498940E-1,1.455787618E0
3.330730037E1,-1.038570530E0,1.152727110E0,7.038995147E-2,1.553178445E0
3.331725937E1,-1.188420707E0,1.192219497E0,2.519670475E-1,1.702121764E0
3.332721738E1,-1.312639834E0,1.234516501E0,1.603891253E-3,1.801959183E0
3.333717637E1,-1.428884674E0,1.203546431E0,-4.419085854E-1,1.919770460E0
