"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.009318917E0,-9.684450924E-3,-1.203532398E-2,4.984634399E-2,5.218520502E-2
6.019276917E0,-3.204785809E-2,5.716647327E-2,1.210677695E-1,1.376679908E-1
6.029235917E0,2.177042641E-2,4.727473855E-2,1.696160316E-1,1.774216744E-1
6.039194917E0,1.451615140E-2,6.979236603E-3,2.125544751E-1,2.131638648E-1
6.049152917E0,-7.708530575E-3,3.503651619E-3,1.691307127E-1,1.693425375E-1
6.059111917E0,-7.199822813E-3,-3.272101879E-3,8.088338295E-2,8.126909460E-2
6.069069917E0,-2.414044909E-2,6.822531223E-3,1.822575292E-2,3.100784230E-2
6.079028917E0,-4.785909466E-2,2.450918913E-2,9.923857860E-3,5.467793201E-2
6.088987917E0,-3.985908039E-2,4.694787920E-2,3.859275620E-2,7.267909247E-2
6.098945917E0,-4.167354450E-2,4.168421566E-2,7.739842415E-2,9.728707112E-2
6.108906958E0,-2.894978397E-2,-1.866021931E-2,7.396610856E-2,8.159215031E-2
6.118864958E0,-4.446347035E-2,5.847215652E-5,4.562348485E-2,6.370640458E-2
6.128823958E0,-2.618697457E-2,5.820610821E-2,7.142954987E-2,9.579086211E-2
6.138781958E0,5.528922468E-2,4.943937778E-2,6.879011672E-2,1.011594316E-1
6.148740958E0,8.831685685E-2,2.672996163E-2,4.655553102E-2,1.033526754E-1
6.158699958E0,3.045975432E-2,3.306600451E-2,2.235149346E-2,5.020703683E-2
6.168657958E0,1.203064620E-4,3.914476991E-2,1.778723001E-2,4.299666308E-2
6.178616958E0,2.656134255E-2,3.238071084E-2,9.677068815E-3,4.298442757E-2
6.188574958E0,4.257862039E-2,1.489344299E-2,6.274296284E-2,7.727504736E-2
6.198533958E0,5.532591596E-2,3.367119133E-2,1.753288344E-1,1.869088181E-1
6.208492958E0,1.948124148E-2,4.200055003E-3,2.329484669E-1,2.337993744E-1
6.218450958E0,3.388344526E-2,-3.591476798E-2,2.347784992E-1,2.399143641E-1
6.228409958E0,4.990189254E-2,-1.712064743E-2,2.645058167E-1,2.697158551E-1
6.238367958E0,6.593130335E-2,-2.309650183E-2,2.566050589E-1,2.659446210E-1
6.248326958E0,6.018860668E-2,-4.437510431E-2,1.907442145E-1,2.048784362E-1
6.258284958E0,1.377655171E-2,-4.819567502E-2,1.193029337E-1,1.294055889E-1
6.268243958E0,4.653579667E-3,-4.897218525E-2,5.753894091E-2,7.570112584E-2
6.278202958E0,1.203517780E-2,-5.484045088E-2,6.417187616E-2,8.526634886E-2
6.288160958E0,1.872198053E-2,-3.007515371E-2,7.471572161E-2,8.268897436E-2
6.298119958E0,4.592995204E-2,-1.085243225E-2,3.905253008E-2,6.125712927E-2
6.308077958E0,-2.438508198E-3,-2.750764132E-2,-9.338149577E-3,2.915163272E-2
6.318036958E0,-3.989869528E-2,-4.596905529E-2,-7.802378386E-3,6.136723098E-2
6.327995958E0,-3.538033247E-2,-4.572113335E-2,1.498758316E-2,5.972283993E-2
6.337953958E0,1.678954884E-3,-3.815366685E-2,5.949673489E-2,7.069924077E-2
6.347912958E0,8.514781214E-2,-2.824965298E-2,9.093370512E-2,1.277385280E-1
6.357870958E0,1.419086348E-1,6.567007899E-3,5.582219839E-2,1.526345441E-1
6.367829958E0,1.601008576E-1,2.462262511E-2,-1.253365293E-2,1.624673836E-1
6.377788958E0,7.882024772E-2,1.105123758E-2,-7.270194054E-2,1.077976505E-1
6.387746958E0,3.926003315E-2,1.635583162E-2,-4.483513400E-2,6.179848438E-2
6.397705958E0,5.807001427E-2,6.535491407E-2,-9.047981501E-3,8.789344298E-2
6.407663958E0,8.623912185E-2,7.409767091E-2,3.715817839E-2,1.196176458E-1
6.417622958E0,5.931028180E-2,2.560027957E-2,1.781909734E-2,6.701196961E-2
6.427580958E0,-3.865923174E-2,1.246392488E-2,1.453632429E-2,4.314151534E-2
6.437539958E0,-8.748589441E-2,2.116282761E-2,3.276311874E-2,9.578658018E-2
6.447498958E0,-8.814765304E-2,-3.283796310E-3,5.637856096E-2,1.046868387E-1
6.457456958E0,-1.206323712E-1,-1.328311980E-2,5.820406169E-2,1.345968910E-1
6.467415958E0,-8.350459836E-2,-2.444019198E-2,7.926631719E-3,8.736802861E-2
6.477373958E0,-1.264499123E-1,-1.742119431E-2,-2.009015590E-2,1.292156828E-1
6.487332958E0,-1.973695484E-1,3.517626464E-2,-5.848823637E-2,2.088372142E-1
6.497291958E0,-1.608319788E-1,5.504978120E-2,-7.491657346E-2,1.857683956E-1
6.507249958E0,-1.519231611E-1,4.990189254E-2,-6.772917598E-2,1.736608391E-1
6.517208958E0,-1.771884683E-1,2.770527720E-2,-1.052191839E-1,2.079288636E-1
6.527166958E0,-2.215457386E-1,-3.650942981E-2,-2.121779144E-1,3.089254281E-1
6.537125958E0,-3.317124709E-1,-9.453018129E-2,-3.454406369E-1,4.881581220E-1
6.547083958E0,-3.965556074E-1,-1.417908865E-1,-4.456657138E-1,6.131712108E-1
6.557042958E0,-4.616930781E-1,-1.664749074E-1,-4.748585227E-1,6.829092251E-1
6.567001958E0,-5.393604011E-1,-1.584338164E-1,-5.273729512E-1,7.708003283E-1
6.576959958E0,-5.358249553E-1,-1.439566952E-1,-7.204225767E-1,9.093077596E-1
6.586918958E0,-5.236702750E-1,-1.585256177E-1,-9.654618430E-1,1.109719559E0
6.596876958E0,-5.983302288E-1,-2.069744772E-1,-1.155500152E0,1.317580396E0
6.606835958E0,-5.863403669E-1,-2.539562702E-1,-1.322386119E0,1.468670780E0
6.616794958E0,-4.952903753E-1,-2.403930688E-1,-1.420948979E0,1.523875777E0
6.626752958E0,-5.040321819E-1,-1.869202816E-1,-1.372694247E0,1.474203896E0
6.636711958E0,-5.037849909E-1,-1.634261692E-1,-1.238524475E0,1.347015332E0
6.646669958E0,-4.080691405E-1,-2.217334342E-1,-1.140366096E0,1.231308643E0
6.656628958E0,-2.550108156E-1,-2.088432473E-1,-1.008254106E0,1.060764988E0
6.666587958E0,-2.015340815E-1,-3.108789146E-2,-8.037535858E-1,8.292178663E-1
6.676545958E0,-3.287509292E-2,2.253961301E-1,-6.274471700E-1,6.675133994E-1
6.686504958E0,7.025137246E-3,7.283759594E-2,-3.012508893E-1,3.100109131E-1
6.696462958E0,-3.018961295E-2,3.722512901E-2,5.523309141E-2,7.312877236E-2
6.706421958E0,1.479773869E-1,1.752983558E-1,3.492424965E-1,4.178482283E-1
6.716379958E0,2.365014544E-1,2.324127889E-1,5.313120742E-1,6.262915955E-1
6.726338958E0,1.508458847E-1,2.992546499E-1,6.104086029E-1,6.963522735E-1
6.736297958E0,-1.328326598E-1,3.390502149E-1,6.467884438E-1,7.422498600E-1
6.746255958E0,-1.792309007E-1,2.927162933E-1,5.873164134E-1,6.802551827E-1
6.756214958E0,-8.149293691E-2,1.718075681E-1,5.653753214E-1,5.964965995E-1
6.766172958E0,4.812463135E-2,1.257940739E-1,6.188692316E-1,6.333555518E-1
6.776131958E0,1.110950509E-1,1.153562093E-1,6.156568444E-1,6.361466147E-1
6.786090958E0,-3.355132341E-2,6.541163206E-2,4.755201352E-1,4.811691718E-1
6.796048958E0,-2.515407854E-1,5.199519575E-2,2.413788363E-1,3.524769634E-1
6.806007958E0,-3.780113822E-1,1.381545031E-1,1.278330711E-1,4.222801983E-1
6.815965958E0,-5.921039674E-1,1.312173665E-1,1.628871290E-1,6.279628351E-1
6.825924958E0,-4.616347522E-1,9.397820413E-2,9.468045473E-2,4.805236058E-1
6.835882958E0,-3.360394835E-1,4.457975686E-2,4.965228952E-2,3.426006992E-1
6.845841958E0,-4.700436330E-1,-3.349811375E-2,3.856947698E-2,4.728115323E-1
6.855800958E0,-5.465027019E-1,-2.243167341E-2,-4.648295246E-2,5.489344661E-1
6.865758958E0,-5.556325445E-1,-2.006413579E-2,-8.286315881E-2,5.621355683E-1
6.875717958E0,-4.334321693E-1,1.388128996E-2,-1.098282516E-1,4.473459292E-1
6.885675958E0,-2.393934873E-1,9.418461084E-2,-1.141691514E-1,2.814508444E-1
6.895634958E0,-1.581142661E-1,3.237544835E-2,-1.120700010E-1,1.964891242E-1
6.905593958E0,-1.085664225E-1,-7.690024137E-2,-2.073563004E-1,2.463675111E-1
6.915551958E0,-1.494878688E-1,-1.473013026E-1,-3.920569789E-1,4.446942448E-1
6.925510958E0,-2.594035363E-1,-1.923453283E-1,-5.745473369E-1,6.590838811E-1
6.935468958E0,-3.438186193E-1,-2.606881696E-1,-6.807316768E-1,8.059560661E-1
6.945427958E0,-2.866857675E-1,-2.405445117E-1,-6.128700614E-1,7.180947734E-1
6.955386958E0,-2.339383274E-1,-1.154936188E-1,-3.465644717E-1,4.337889465E-1
6.965344958E0,-4.683444321E-2,-1.201801622E-1,-1.384456944E-1,1.892193087E-1
6.975303958E0,5.082458317E-2,-5.688580692E-2,-3.415592551E-2,8.358086223E-2
6.985261958E0,1.081360674E-1,4.633392155E-2,-7.307027858E-2,1.384900970E-1
6.995220958E0,2.495439613E-1,3.542360187E-2,-1.392303542E-1,2.879446331E-1
7.005179958E0,3.241602802E-1,-9.614576697E-3,-1.744095608E-1,3.682268625E-1
7.015137958E0,2.682293236E-1,5.470596492E-2,-1.963530099E-1,3.368890280E-1
7.025096958E0,1.605206877E-1,1.599330425E-1,-3.088230336E-1,3.830367284E-1
7.035054958E0,2.047227144E-2,1.938077170E-1,-4.321337950E-1,4.740465819E-1
7.045013958E0,-2.654232448E-1,2.009284562E-1,-4.972659302E-1,5.984105186E-1
7.054971958E0,-4.775847870E-1,1.078209025E-1,-6.620030451E-1,8.233836332E-1
7.064930958E0,-4.093501192E-1,4.376348555E-2,-8.091605061E-1,9.078675495E-1
7.074889958E0,-3.228703845E-1,1.065222359E-1,-8.717023247E-1,9.356587064E-1
7.084847958E0,-6.504080164E-1,1.736073411E-1,-6.376119697E-1,9.272103972E-1
7.094806958E0,-6.188552713E-1,3.456885588E-1,-3.005042181E-1,7.699254585E-1
7.104764958E0,-4.126976502E-1,4.739443105E-1,9.792211454E-2,6.360277514E-1
7.114721667E0,-4.083853287E-1,4.750102580E-1,3.279077242E-1,7.070620888E-1
7.124680667E0,-4.430318356E-2,6.198405272E-1,2.195354658E-1,6.590605981E-1
7.134638667E0,1.610948843E-1,7.702420235E-1,-2.536105536E-2,7.873166578E-1
7.144597667E0,7.976420760E-2,7.069868445E-1,-2.306083381E-1,7.479123831E-1
7.154555667E0,1.244404435E-1,7.410989159E-1,-4.608512253E-1,8.815309858E-1
7.164514667E0,-1.458441764E-1,9.033445323E-1,-6.453134105E-1,1.119701418E0
7.174472667E0,-4.385025823E-1,9.707933342E-1,-7.129738086E-1,1.281817407E0
7.184431667E0,-6.705288702E-1,8.219220543E-1,-6.090185735E-1,1.223138771E0
7.194390667E0,-1.008071673E0,4.281272829E-1,-3.810935227E-1,1.159626552E0
7.204348667E0,-2.779275155E-1,4.890921074E-1,-5.045324112E-1,7.556505458E-1
7.214307667E0,3.625981218E-1,6.685782391E-1,-4.497111100E-1,8.835804107E-1
7.224265667E0,6.920121253E-2,5.417439455E-1,-4.626145993E-1,7.157426757E-1
7.234224667E0,-2.869906998E-1,4.606664532E-1,-8.831671067E-1,1.036610525E0
7.244183667E0,-4.247101700E-1,5.282608509E-1,-1.496836336E0,1.643154671E0
7.254141667E0,-2.493276143E-1,6.378698319E-1,-1.899700139E0,2.019381787E0
7.264100667E0,-3.061502713E-1,5.711811680E-1,-1.979368452E0,2.082756679E0
7.274058667E0,-3.015403265E-1,4.757329738E-1,-1.842678092E0,1.926839636E0
7.284017667E0,-3.222774768E-1,3.064122266E-1,-1.670655347E0,1.728826339E0
7.293976667E0,-4.814398563E-1,1.168232757E-1,-1.776627944E0,1.844407456E0
7.303934667E0,-6.854731840E-1,3.334842503E-2,-1.679310980E0,1.814130913E0
7.313893667E0,-5.612321305E-1,1.128085774E-1,-1.214482771E0,1.342637583E0
7.323851667E0,7.022915304E-2,2.833858913E-1,-7.101022410E-1,7.677791936E-1
7.333810667E0,2.096992797E-1,1.324546373E-1,-2.009079909E-1,3.191896609E-1
7.343768667E0,-3.608726084E-2,-3.304378510E-2,2.595508862E-1,2.641227833E-1
7.353727667E0,-2.266912884E-1,-1.939044884E-1,4.080967686E-1,5.055006067E-1
7.363686667E0,-3.327475011E-2,-1.583648193E-1,3.804356378E-1,4.134221807E-1
7.373644667E0,8.093248129E-2,-7.341062307E-2,1.545652986E-2,1.103543856E-1
7.383603667E0,9.285963178E-2,-1.160464731E-1,-3.835960579E-1,4.113825844E-1
7.393561667E0,1.360775721E-1,-3.967888382E-1,-8.832131535E-1,9.777647786E-1
7.403520667E0,1.636594731E-1,-4.859103450E-1,-1.093336941E0,1.207592213E0
7.413479667E0,1.462628371E-1,-3.028012785E-1,-8.088535273E-1,8.759711527E-1
7.423437667E0,1.992725247E-1,-2.662360078E-1,-1.782260567E-1,3.773005145E-1
7.433396667E0,3.827838796E-1,-3.253577900E-1,2.118487161E-1,5.452165336E-1
7.443354667E0,2.457298225E-1,-4.083666176E-1,4.600910872E-1,6.624426379E-1
7.453313667E0,-9.101191163E-2,-6.873986721E-1,8.992584980E-1,1.135546542E0
7.463272667E0,4.115802473E-1,-7.454056826E-1,1.340539092E0,1.588103583E0
7.473230667E0,5.751683843E-1,-7.629201400E-1,1.245140600E0,1.569471543E0
7.483189667E0,3.079792804E-1,-6.189660761E-1,8.381165028E-1,1.086466526E0
7.493147667E0,3.172517949E-1,-4.093463185E-1,4.288967764E-1,6.724325652E-1
7.503106667E0,2.986538485E-1,-4.309576276E-1,1.226804316E-1,5.384877773E-1
7.513064667E0,4.123289832E-1,-8.237841001E-1,-4.690817660E-1,1.033766481E0
7.523023667E0,7.018825176E-1,-1.016692808E0,-7.315147448E-1,1.435763614E0
7.532982667E0,9.598382834E-1,-1.022623931E0,-4.426038194E-1,1.470696221E0
7.542940667E0,1.270133646E0,-9.484943926E-1,-1.771337968E-1,1.595072874E0
7.552899667E0,9.832107738E-1,-1.087328635E0,-5.821704251E-1,1.577310809E0
7.562857667E0,9.720659807E-1,-9.850751585E-1,-7.477893001E-1,1.573046146E0
7.572816667E0,9.851464945E-1,-9.246776600E-1,-4.727169800E-1,1.431434153E0
7.582775667E0,9.055460089E-1,-8.815870428E-1,1.320886016E-1,1.270691421E0
7.592733667E0,4.539620358E-1,-4.580917780E-1,6.330441248E-1,9.037004321E-1
7.602692667E0,-9.063549712E-2,-9.951702301E-1,7.076475799E-2,1.001791511E0
7.612650667E0,4.298587896E-1,-1.179357085E0,-3.269862396E-1,1.297143675E0
7.622609667E0,8.282430406E-1,-1.073688542E0,-2.630270559E-1,1.381295353E0
7.632568667E0,6.909390150E-1,-8.269509521E-1,3.663631439E-2,1.078233193E0
7.642526667E0,6.017539197E-1,-8.403301124E-1,1.650552034E-1,1.046664081E0
7.652485667E0,5.777329731E-1,-8.979371734E-1,9.008278906E-2,1.071532297E0
7.662443667E0,6.888373795E-1,-8.363314940E-1,-1.134067476E-2,1.083547837E0
7.672402667E0,9.085283082E-1,-6.909841847E-1,-1.095353061E-1,1.146682525E0
7.682360667E0,1.041777363E0,-6.328008807E-1,-2.170176548E-1,1.238076609E0
7.692319667E0,1.084654118E0,-6.091564947E-1,-1.773086286E-1,1.256576516E0
7.702278667E0,8.372161777E-1,-6.688806132E-1,-1.288580149E-1,1.079322283E0
7.712236667E0,4.869250562E-1,-7.563500623E-1,-1.107152742E-1,9.063218518E-1
7.722195667E0,3.037042348E-1,-8.288349981E-1,-1.216191620E-1,8.910639353E-1
7.732153667E0,1.239637858E-1,-9.612452696E-1,-1.737084979E-1,9.846492425E-1
7.742112667E0,8.574093908E-2,-8.887748788E-1,-2.102810776E-1,9.173278724E-1
7.752071667E0,2.385522191E-1,-6.118535960E-1,-1.425182801E-1,6.719995866E-1
7.762029667E0,4.057471380E-1,-4.329873423E-1,2.000940585E-1,6.262159459E-1
7.771988667E0,4.650579315E-1,-4.348080191E-1,7.245647442E-1,9.645366565E-1
7.781946667E0,4.823757762E-1,-4.822949385E-1,1.010661989E0,1.219316388E0
7.791905667E0,5.410739277E-1,-5.254349647E-1,1.014279077E0,1.263963980E0
7.801864667E0,7.142789803E-1,-3.791059079E-1,8.543904734E-1,1.176392295E0
7.811822667E0,7.660535167E-1,-2.201586146E-1,4.496801198E-1,9.151611968E-1
7.821781667E0,4.872613442E-1,-3.236238713E-1,-1.065374386E-1,5.945639187E-1
7.831739667E0,1.367305599E-1,-4.309079263E-1,-3.351968998E-1,5.627911234E-1
7.841698667E0,-4.490588531E-2,-4.140401344E-1,-3.845012069E-1,5.668217969E-1
7.851657667E0,-8.225175932E-2,-4.293327960E-1,-2.462297595E-1,5.017181441E-1
7.861615667E0,-1.128613485E-1,-3.858744986E-1,6.683192074E-2,4.075577484E-1
7.871574667E0,-7.504696637E-2,-2.851753951E-1,3.534630167E-1,4.603185390E-1
7.881532667E0,4.958628908E-2,-2.525744270E-1,5.559474170E-1,6.126419605E-1
7.891491667E0,1.171062809E-1,-2.055873166E-1,8.429638445E-1,8.755387307E-1
7.901449667E0,1.774315663E-1,-1.802541269E-1,1.194040613E0,1.220535332E0
7.911408667E0,1.355824591E-1,-6.729542222E-2,1.469295366E0,1.477071477E0
7.921367667E0,9.134227931E-2,-6.812667701E-2,1.322350743E0,1.327251349E0
7.931325667E0,5.148648798E-2,-1.538319846E-1,1.025070698E0,1.037827093E0
7.941284667E0,-5.444517910E-2,-1.784513938E-1,6.170508206E-1,6.446401265E-1
7.951242667E0,-2.143124405E-1,-1.067600348E-1,-8.019865572E-2,2.525061416E-1
7.961201667E0,-3.326270485E-1,8.655399784E-3,-5.553474927E-1,6.473998046E-1
7.971160667E0,-3.582896009E-1,1.914185629E-2,-4.547128183E-1,5.792249959E-1
7.981118667E0,-4.039329663E-1,-4.982303736E-2,5.862242997E-2,4.111943161E-1
7.991077667E0,-3.866754940E-1,-6.715340797E-2,4.427225178E-1,5.916339626E-1
8.001035667E0,-1.376490113E-1,-6.987736993E-2,4.702693355E-1,4.949579225E-1
8.010994667E0,8.918670326E-2,-7.545868345E-2,3.670782584E-1,3.852203639E-1
8.020953667E0,1.990216792E-1,-6.068858016E-2,1.353267896E-1,2.482057061E-1
8.030911667E0,3.393431604E-2,1.337334599E-1,-1.565141755E-1,2.086453049E-1
8.040870667E0,1.388199162E-1,2.884587529E-1,-5.625132555E-1,6.472252961E-1
8.050828667E0,3.499561492E-1,1.313136262E-1,-1.173520394E0,1.231609796E0
8.060787667E0,5.451502410E-1,-1.008095793E-1,-1.507854829E0,1.606542107E0
8.070746667E0,8.276087639E-1,-7.093805484E-2,-1.378491030E0,1.609411692E0
8.080704667E0,8.011378339E-1,-2.794669412E-2,-1.023452774E0,1.300022472E0
8.090663667E0,5.383642548E-1,3.410176568E-2,-7.294892693E-1,9.072781245E-1
8.100621667E0,2.920122886E-1,8.221112117E-2,-5.451908791E-1,6.239094003E-1
8.110581167E0,1.622309983E-1,1.222800435E-1,-4.007108581E-1,4.492666220E-1
8.120539167E0,8.399408340E-2,1.203037577E-1,-1.034530324E-1,1.795286330E-1
8.130498167E0,9.066283286E-2,8.731727533E-2,-8.010276139E-2,1.491995584E-1
8.140457167E0,6.432229578E-2,5.899175473E-2,-3.427415621E-1,3.536794640E-1
8.150415167E0,5.363826334E-2,5.700187415E-2,-4.150570017E-1,4.223725744E-1
8.160374167E0,-1.351203829E-1,-1.373174011E-1,-5.819856530E-1,6.130423206E-1
8.170332167E0,-2.282758838E-1,-2.532361125E-1,-5.112045228E-1,6.144660056E-1
8.180291167E0,-4.039461225E-1,-3.382047440E-1,-1.050376278E-1,5.372037063E-1
8.190250167E0,-5.490693372E-1,-4.363855979E-1,2.736841911E-1,7.528695529E-1
8.200208167E0,-4.935172802E-1,-5.313434665E-1,4.008927065E-1,8.286133884E-1
8.210167167E0,-3.308629435E-1,-4.787600774E-1,2.135449934E-1,6.199056084E-1
8.220125167E0,-8.510505438E-2,-3.028868672E-1,-6.305228055E-2,3.208721157E-1
8.230084167E0,7.609157145E-2,-3.870889653E-2,-2.940325016E-1,3.061754691E-1
8.240043167E0,1.519077390E-1,2.407310013E-1,-5.475005293E-1,6.170771473E-1
8.250001167E0,2.214176846E-1,4.191408798E-1,-8.409237510E-1,9.653277284E-1
8.259960167E0,2.362941706E-1,4.638876113E-1,-1.032688451E0,1.156491283E0
8.269918167E0,2.388774705E-1,4.422718802E-1,-7.790537775E-1,9.271416559E-1
8.279877167E0,2.550502843E-1,2.975182461E-1,-2.742367530E-1,4.783027817E-1
8.289836167E0,1.690020740E-1,1.228159317E-1,1.351876259E-2,2.093518833E-1
8.299794167E0,4.669995725E-2,-6.124131106E-2,5.266294777E-2,9.329935828E-2
8.309753167E0,2.541088825E-1,-7.531296444E-2,-2.942728221E-2,2.666633303E-1
8.319711167E0,6.103312004E-1,-1.900392048E-1,-2.471512806E-1,6.853486915E-1
8.329670167E0,6.330558193E-1,-1.588943943E-1,-3.861056828E-1,7.583433900E-1
8.339628167E0,4.188307947E-1,3.288477737E-2,-1.516487074E-1,4.466519603E-1
8.349587167E0,2.925531560E-1,3.207924302E-1,7.933619142E-2,4.413494802E-1
8.359546167E0,3.332445145E-1,2.850694509E-1,1.001060861E-1,4.498196602E-1
8.369504167E0,-2.361918443E-1,4.317225165E-1,2.635310858E-1,5.582289421E-1
8.379463167E0,-8.433023983E-1,3.948602803E-1,2.244284159E-1,9.578317649E-1
8.389421167E0,-9.466414100E-1,1.614181622E-1,1.313799191E-1,9.692504657E-1
8.399380167E0,-8.547307813E-1,-2.903336260E-2,1.966512179E-1,8.775416493E-1
8.409339167E0,-7.734866434E-1,-1.970156822E-1,1.960173798E-1,8.218999816E-1
8.419297167E0,-7.146870428E-1,-2.261931421E-1,1.790885210E-1,7.707227810E-1
8.429256167E0,-5.938543314E-1,-1.733160401E-1,1.608604109E-1,6.392006637E-1
8.439214167E0,-4.186547935E-1,-5.267504420E-2,9.082480073E-3,4.220532998E-1
8.449173167E0,-3.563620663E-1,1.781318800E-1,-1.329949200E-1,4.200149256E-1
8.459132167E0,-4.205218095E-1,2.781819425E-1,-2.942488486E-1,5.837860655E-1
8.469090167E0,-3.587453914E-1,2.253462460E-1,-4.363537306E-1,6.081807006E-1
8.479049167E0,-2.065423679E-1,1.553756496E-1,-3.686897510E-1,4.502593416E-1
8.489007167E0,-1.386737359E-1,1.173675053E-2,-6.192786098E-3,1.393072393E-1
8.498966167E0,-4.966999197E-1,-2.054495599E-1,4.337569821E-1,6.906992481E-1
8.508924167E0,-6.580006260E-1,-5.314356697E-1,7.063880897E-1,1.101985857E0
8.518883167E0,-5.817283756E-1,-8.352007887E-1,9.279613101E-1,1.377345437E0
8.528842167E0,-5.891303658E-1,-1.076045701E0,1.044244888E0,1.611023378E0
8.538800167E0,-5.492558634E-1,-1.174490812E0,9.611407506E-1,1.613970946E0
8.548759167E0,-5.614519858E-1,-1.123887766E0,8.181640488E-1,1.499247962E0
8.558717167E0,-4.944651139E-1,-9.523783325E-1,5.694299269E-1,1.214813022E0
8.568676167E0,-3.513849163E-1,-7.596788822E-1,3.592856741E-1,9.108619869E-1
8.578635167E0,-2.251365137E-1,-6.229755118E-1,4.916572809E-2,6.642305375E-1
8.588593167E0,-8.180020809E-2,-5.652580116E-1,-2.413900191E-1,6.200621219E-1
8.598552167E0,3.824780703E-2,-7.003372447E-1,-1.780968332E-1,7.236391594E-1
8.608510167E0,9.217960060E-2,-8.420809150E-1,2.721726859E-1,8.897613821E-1
8.618469167E0,7.358311594E-2,-9.101257675E-1,6.720994323E-1,1.133781740E0
8.628428167E0,-5.196011245E-2,-8.557340904E-1,8.513335490E-1,1.208200935E0
8.638386167E0,-2.753524017E-1,-8.601618214E-1,8.915074289E-1,1.269047990E0
8.648345167E0,-5.423339295E-1,-8.436725271E-1,9.697613007E-1,1.395115194E0
8.658303167E0,-6.422698617E-1,-7.168725859E-1,7.923281264E-1,1.246675876E0
8.668262167E0,-5.742801923E-1,-7.382780729E-1,4.388241792E-1,1.033159674E0
8.678221167E0,-4.502145553E-1,-8.157017863E-1,4.218883038E-1,1.022766978E0
8.688179167E0,-1.997379631E-1,-7.261810608E-1,5.743070894E-1,9.471340032E-1
8.698138167E0,-5.126780212E-2,-6.767207792E-1,6.057136542E-1,9.096529181E-1
8.708096167E0,-1.104334384E-1,-7.063354647E-1,6.796885335E-1,9.864491044E-1
8.718055167E0,7.819423020E-2,-1.031607301E0,6.196387982E-1,1.205935405E0
8.728014167E0,1.422498930E-1,-8.862504897E-1,7.036328816E-1,1.140514881E0
8.737972167E0,-7.004677838E-1,-1.907595634E-1,1.253875755E0,1.448878441E0
8.747931167E0,-7.207979679E-1,-2.646543360E-1,9.460876787E-1,1.218471799E0
8.757889167E0,1.980446094E-1,-6.407542634E-1,2.988962156E-1,7.342524369E-1
8.767848167E0,7.593042219E-1,-7.467695457E-1,-1.700370312E-2,1.065127589E0
8.777806167E0,9.515536559E-1,-8.180611378E-1,-4.223326921E-1,1.324025411E0
8.787765167E0,3.403459579E-1,2.706676126E-2,-1.672970259E-1,3.802055700E-1
8.797724167E0,9.045174837E-2,2.389815509E-1,-6.805223465E-2,2.644329917E-1
8.807682167E0,1.026312647E0,-2.793711931E-1,-3.524426776E-1,1.120527444E0
8.817641167E0,1.266396983E0,-4.619534254E-1,-3.412709874E-1,1.390549593E0
8.827599167E0,9.229999477E-1,-3.608334321E-1,-1.805386305E-1,1.007335032E0
8.837558167E0,6.256096825E-1,-3.374241042E-1,-1.160613835E-1,7.202171518E-1
8.847517167E0,7.140037957E-1,-2.806265903E-1,5.975269675E-3,7.671951559E-1
8.857475167E0,7.039650035E-1,-4.574001986E-1,1.036506683E-1,8.458871845E-1
8.867434167E0,4.389995956E-1,-5.771505904E-1,8.187914550E-2,7.297449167E-1
8.877392167E0,4.248987427E-1,-2.099711752E-1,1.946117091E-1,5.123480783E-1
8.887351167E0,6.006382710E-1,8.504190445E-3,2.788735950E-1,6.622757249E-1
8.897310167E0,5.018600875E-1,-2.935477674E-2,2.339628857E-1,5.544942581E-1
8.907268167E0,2.350370193E-1,-1.690792572E-1,1.824284506E-1,3.422138735E-1
8.917227167E0,-5.270329356E-2,-3.353202760E-1,2.407433170E-1,4.161426070E-1
8.927185167E0,-1.377966535E-1,-3.957120734E-1,3.602633286E-1,5.525989764E-1
8.937144167E0,-8.212414384E-3,-3.222353768E-1,4.499128389E-1,5.534660283E-1
8.947103167E0,5.131253332E-2,-3.451073456E-1,3.021042904E-1,4.615182102E-1
8.957061167E0,-5.026471227E-2,-2.847424453E-1,-6.744324714E-2,2.969063709E-1
8.967020167E0,-1.414792299E-1,-1.537683231E-1,-5.213453490E-1,5.616600774E-1
8.976978167E0,-2.353434134E-1,-7.824977875E-2,-8.753550804E-1,9.098110061E-1
8.986937167E0,-2.836911160E-1,-1.688693422E-1,-9.221053237E-1,9.794262259E-1
8.996895167E0,-2.869749123E-1,-4.370010173E-1,-7.313194478E-1,8.989730942E-1
9.006854167E0,-2.819977623E-1,-5.038387853E-1,-4.802654430E-1,7.510200765E-1
9.016813167E0,-2.271915177E-1,-3.991297710E-1,-2.619187161E-1,5.286983768E-1
9.026771167E0,-2.621920735E-2,-3.559627014E-1,-1.467502025E-1,3.859177549E-1
9.036730167E0,2.533925986E-1,-3.365014136E-1,-1.462642989E-1,4.459083488E-1
9.046688167E0,4.659330404E-1,-2.581042850E-1,-6.670152783E-2,5.368058437E-1
9.056647167E0,5.580304876E-1,-3.385724974E-1,1.783313066E-2,6.529528173E-1
